Samplenum	394.798770	394.989331	395.179868	395.370380	395.560867	395.751330	395.941768	396.132181	396.322569	396.512932	396.703271	396.893585	397.083874	397.274139	397.464378	397.654593	397.844783	398.034949	398.225089	398.415205	398.605296	398.795362	398.985403	399.175419	399.365411	399.555378	399.745320	399.935237	400.125129	400.314996	400.504839	400.694657	400.884450	401.074218	401.263961	401.453679	401.643372	401.833041	402.022684	402.212303	402.401897	402.591466	402.781010	402.970529	403.160023	403.349493	403.538937	403.728356	403.917751	404.107120	404.296465	404.485785	404.675079	404.864349	405.053594	405.242814	405.432009	405.621178	405.810323	405.999443	406.188538	406.377608	406.566653	406.755673	406.944668	407.133638	407.322583	407.511503	407.700398	407.889268	408.078113	408.266932	408.455727	408.644497	408.833242	409.021961	409.210656	409.399325	409.587970	409.776589	409.965183	410.153753	410.342297	410.530816	410.719310	410.907779	411.096222	411.284641	411.473035	411.661403	411.849746	412.038064	412.226357	412.414625	412.602868	412.791086	412.979278	413.167445	413.355588	413.543705	413.731796	413.919863	414.107905	414.295921	414.483912	414.671878	414.859819	415.047734	415.235625	415.423490	415.611330	415.799144	415.986934	416.174698	416.362437	416.550151	416.737839	416.925503	417.113141	417.300754	417.488341	417.675903	417.863441	418.050952	418.238439	418.425900	418.613336	418.800747	418.988132	419.175492	419.362827	419.550136	419.737420	419.924679	420.111913	420.299121	420.486304	420.673461	420.860593	421.047700	421.234782	421.421838	421.608869	421.795874	421.982854	422.169809	422.356738	422.543642	422.730521	422.917374	423.104202	423.291004	423.477781	423.664533	423.851259	424.037959	424.224635	424.411285	424.597909	424.784508	424.971082	425.157630	425.344153	425.530650	425.717122	425.903568	426.089989	426.276385	426.462755	426.649099	426.835418	427.021712	427.207980	427.394222	427.580439	427.766631	427.952797	428.138937	428.325052	428.511142	428.697206	428.883244	429.069257	429.255244	429.441206	429.627143	429.813053	429.998938	430.184798	430.370632	430.556440	430.742223	430.927981	431.113712	431.299418	431.485099	431.670754	431.856383	432.041987	432.227565	432.413117	432.598644	432.784146	432.969621	433.155071	433.340495	433.525894	433.711267	433.896615	434.081936	434.267232	434.452503	434.637747	434.822967	435.008160	435.193328	435.378470	435.563586	435.748677	435.933741	436.118781	436.303794	436.488782	436.673744	436.858680	437.043591	437.228476	437.413335	437.598168	437.782976	437.967758	438.152514	438.337244	438.521949	438.706628	438.891281	439.075908	439.260510	439.445085	439.629635	439.814160	439.998658	440.183130	440.367577	440.551998	440.736393	440.920762	441.105106	441.289423	441.473715	441.657981	441.842221	442.026435	442.210624	442.394786	442.578923	442.763034	442.947119	443.131178	443.315211	443.499218	443.683199	443.867155	444.051084	444.234988	444.418866	444.602718	444.786544	444.970344	445.154118	445.337866	445.521588	445.705284	445.888955	446.072599	446.256217	446.439810	446.623376	446.806917	446.990431	447.173920	447.357383	447.540819	447.724230	447.907615	448.090973	448.274306	448.457612	448.640893	448.824148	449.007376	449.190579	449.373755	449.556906	449.740030	449.923128	450.106201	450.289247	450.472267	450.655262	450.838230	451.021172	451.204088	451.386977	451.569841	451.752679	451.935491	452.118276	452.301035	452.483769	452.666476	452.849157	453.031812	453.214441	453.397043	453.579620	453.762170	453.944695	454.127193	454.309665	454.492111	454.674530	454.856924	455.039291	455.221632	455.403947	455.586236	455.768499	455.950735	456.132945	456.315129	456.497287	456.679419	456.861524	457.043603	457.225656	457.407683	457.589683	457.771658	457.953605	458.135527	458.317423	458.499292	458.681135	458.862952	459.044742	459.226506	459.408244	459.589956	459.771641	459.953300	460.134933	460.316539	460.498119	460.679673	460.861201	461.042702	461.224177	461.405625	461.587047	461.768443	461.949813	462.131156	462.312473	462.493763	462.675027	462.856265	463.037476	463.218661	463.399820	463.580952	463.762058	463.943138	464.124191	464.305217	464.486218	464.667191	464.848139	465.029060	465.209955	465.390823	465.571664	465.752480	465.933269	466.114031	466.294767	466.475476	466.656160	466.836816	467.017446	467.198050	467.378627	467.559178	467.739702	467.920200	468.100671	468.281116	468.461534	468.641926	468.822291	469.002630	469.182942	469.363227	469.543486	469.723719	469.903925	470.084105	470.264257	470.444384	470.624484	470.804557	470.984604	471.164624	471.344617	471.524584	471.704525	471.884439	472.064326	472.244186	472.424020	472.603828	472.783609	472.963363	473.143090	473.322791	473.502465	473.682113	473.861734	474.041329	474.220896	474.400437	474.579952	474.759440	474.938901	475.118335	475.297743	475.477124	475.656478	475.835806	476.015107	476.194381	476.373629	476.552850	476.732044	476.911211	477.090352	477.269466	477.448554	477.627614	477.806648	477.985655	478.164635	478.343589	478.522516	478.701416	478.880289	479.059136	479.237956	479.416749	479.595515	479.774254	479.952967	480.131653	480.310312	480.488944	480.667549	480.846128	481.024680	481.203205	481.381703	481.560174	481.738619	481.917036	482.095427	482.273791	482.452128	482.630438	482.808722	482.986978	483.165208	483.343410	483.521586	483.699735	483.877857	484.055952	484.234021	484.412062	484.590076	484.768064	484.946025	485.123958	485.301865	485.479745	485.657598	485.835424	486.013223	486.190995	486.368740	486.546458	486.724150	486.901814	487.079451	487.257061	487.434645	487.612201	487.789730	487.967233	488.144708	488.322156	488.499578	488.676972	488.854339	489.031680	489.208993	489.386279	489.563538	489.740770	489.917975	490.095153	490.272304	490.449428	490.626525	490.803595	490.980638	491.157654	491.334642	491.511604	491.688538	491.865445	492.042326	492.219179	492.396005	492.572804	492.749575	492.926320	493.103038	493.279728	493.456391	493.633027	493.809636	493.986218	494.162773	494.339301	494.515801	494.692274	494.868720	495.045139	495.221531	495.397895	495.574233	495.750543	495.926826	496.103081	496.279310	496.455511	496.631685	496.807832	496.983952	497.160044	497.336109	497.512147	497.688158	497.864142	498.040098	498.216027	498.391928	498.567803	498.743650	498.919470	499.095262	499.271028	499.446766	499.622477	499.798160	499.973816	500.149445	500.325047	500.500621	500.676168	500.851687	501.027180	501.202644	501.378082	501.553492	501.728875	501.904231	502.079559	502.254860	502.430133	502.605379	502.780598	502.955789	503.130953	503.306090	503.481199	503.656281	503.831335	504.006362	504.181362	504.356334	504.531279	504.706196	504.881086	505.055949	505.230784	505.405591	505.580371	505.755124	505.929849	506.104547	506.279217	506.453860	506.628476	506.803064	506.977624	507.152157	507.326662	507.501140	507.675591	507.850014	508.024409	508.198777	508.373118	508.547431	508.721716	508.895974	509.070204	509.244407	509.418582	509.592730	509.766850	509.940943	510.115008	510.289045	510.463055	510.637037	510.810992	510.984919	511.158819	511.332690	511.506535	511.680352	511.854141	512.027902	512.201636	512.375342	512.549021	512.722672	512.896296	513.069891	513.243459	513.417000	513.590513	513.763998	513.937455	514.110885	514.284287	514.457662	514.631009	514.804328	514.977619	515.150883	515.324119	515.497328	515.670508	515.843661	516.016786	516.189884	516.362954	516.535996	516.709010	516.881997	517.054955	517.227887	517.400790	517.573665	517.746513	517.919333	518.092126	518.264890	518.437627	518.610336	518.783017	518.955670	519.128296	519.300894	519.473464	519.646006	519.818520	519.991007	520.163466	520.335896	520.508300	520.680675	520.853022	521.025342	521.197633	521.369897	521.542133	521.714341	521.886522	522.058674	522.230798	522.402895	522.574964	522.747005	522.919017	523.091002	523.262960	523.434889	523.606790	523.778664	523.950509	524.122327	524.294116	524.465878	524.637612	524.809317	524.980995	525.152645	525.324267	525.495861	525.667427	525.838965	526.010475	526.181957	526.353411	526.524837	526.696235	526.867606	527.038948	527.210262	527.381548	527.552806	527.724036	527.895238	528.066412	528.237558	528.408676	528.579766	528.750827	528.921861	529.092867	529.263845	529.434794	529.605716	529.776609	529.947475	530.118312	530.289121	530.459902	530.630655	530.801380	530.972077	531.142745	531.313386	531.483998	531.654583	531.825139	531.995667	532.166167	532.336639	532.507082	532.677498	532.847885	533.018244	533.188575	533.358878	533.529153	533.699399	533.869617	534.039807	534.209969	534.380103	534.550209	534.720286	534.890335	535.060356	535.230348	535.400313	535.570249	535.740157	535.910037	536.079888	536.249712	536.419507	536.589273	536.759012	536.928722	537.098404	537.268058	537.437683	537.607280	537.776849	537.946389	538.115902	538.285386	538.454841	538.624268	538.793668	538.963038	539.132381	539.301695	539.470980	539.640238	539.809467	539.978667	540.147840	540.316984	540.486099	540.655187	540.824245	540.993276	541.162278	541.331252	541.500197	541.669114	541.838003	542.006863	542.175695	542.344498	542.513273	542.682020	542.850738	543.019427	543.188089	543.356722	543.525326	543.693902	543.862449	544.030968	544.199459	544.367921	544.536355	544.704760	544.873137	545.041485	545.209805	545.378096	545.546359	545.714593	545.882799	546.050976	546.219125	546.387245	546.555336	546.723400	546.891434	547.059440	547.227418	547.395367	547.563287	547.731179	547.899043	548.066878	548.234684	548.402461	548.570211	548.737931	548.905623	549.073286	549.240921	549.408527	549.576105	549.743654	549.911174	550.078666	550.246129	550.413563	550.580969	550.748346	550.915695	551.083015	551.250306	551.417569	551.584803	551.752008	551.919185	552.086333	552.253452	552.420543	552.587604	552.754638	552.921642	553.088618	553.255565	553.422484	553.589374	553.756235	553.923067	554.089870	554.256645	554.423391	554.590109	554.756797	554.923457	555.090089	555.256691	555.423265	555.589809	555.756326	555.922813	556.089271	556.255701	556.422102	556.588474	556.754818	556.921132	557.087418	557.253675	557.419903	557.586103	557.752273	557.918415	558.084528	558.250612	558.416667	558.582693	558.748691	558.914659	559.080599	559.246510	559.412392	559.578245	559.744070	559.909865	560.075632	560.241369	560.407078	560.572758	560.738409	560.904031	561.069624	561.235188	561.400723	561.566230	561.731707	561.897156	562.062575	562.227966	562.393327	562.558660	562.723964	562.889239	563.054485	563.219701	563.384889	563.550048	563.715178	563.880279	564.045351	564.210394	564.375408	564.540393	564.705348	564.870275	565.035173	565.200042	565.364882	565.529693	565.694474	565.859227	566.023951	566.188645	566.353311	566.517947	566.682555	566.847133	567.011682	567.176202	567.340694	567.505156	567.669589	567.833992	567.998367	568.162713	568.327029	568.491317	568.655575	568.819804	568.984004	569.148175	569.312317	569.476429	569.640513	569.804567	569.968592	570.132588	570.296555	570.460492	570.624401	570.788280	570.952130	571.115951	571.279743	571.443506	571.607239	571.770943	571.934618	572.098264	572.261880	572.425467	572.589025	572.752554	572.916054	573.079524	573.242965	573.406377	573.569759	573.733113	573.896437	574.059732	574.222997	574.386233	574.549440	574.712618	574.875766	575.038885	575.201975	575.365036	575.528067	575.691069	575.854041	576.016984	576.179898	576.342783	576.505638	576.668464	576.831260	576.994027	577.156765	577.319474	577.482153	577.644803	577.807423	577.970014	578.132575	578.295108	578.457610	578.620084	578.782528	578.944943	579.107328	579.269684	579.432010	579.594307	579.756574	579.918813	580.081021	580.243200	580.405350	580.567471	580.729561	580.891623	581.053655	581.215657	581.377630	581.539574	581.701488	581.863373	582.025228	582.187053	582.348849	582.510616	582.672353	582.834061	582.995739	583.157387	583.319006	583.480596	583.642156	583.803686	583.965187	584.126658	584.288100	584.449512	584.610895	584.772248	584.933571	585.094865	585.256130	585.417365	585.578570	585.739745	585.900891	586.062008	586.223095	586.384152	586.545179	586.706177	586.867146	587.028084	587.188993	587.349873	587.510722	587.671543	587.832333	587.993094	588.153825	588.314527	588.475198	588.635841	588.796453	588.957036	589.117589	589.278112	589.438606	589.599070	589.759504	589.919909	590.080284	590.240629	590.400944	590.561230	590.721486	590.881712	591.041909	591.202076	591.362213	591.522320	591.682397	591.842445	592.002463	592.162451	592.322410	592.482338	592.642237	592.802106	592.961945	593.121755	593.281535	593.441284	593.601004	593.760695	593.920355	594.079986	594.239586	594.399157	594.558698	594.718209	594.877691	595.037142	595.196564	595.355956	595.515318	595.674650	595.833952	595.993224	596.152467	596.311679	596.470862	596.630014	596.789137	596.948230	597.107293	597.266326	597.425329	597.584303	597.743246	597.902159	598.061043	598.219896	598.378720	598.537513	598.696277	598.855010	599.013714	599.172388	599.331032	599.489645	599.648229	599.806783	599.965307	600.123801	600.282264	600.440698	600.599102	600.757476	600.915819	601.074133	601.232417	601.390670	601.548894	601.707088	601.865251	602.023385	602.181488	602.339561	602.497605	602.655618	602.813601	602.971554	603.129477	603.287370	603.445233	603.603065	603.760868	603.918640	604.076383	604.234095	604.391777	604.549429	604.707051	604.864643	605.022204	605.179736	605.337237	605.494708	605.652149	605.809560	605.966941	606.124291	606.281612	606.438902	606.596162	606.753392	606.910591	607.067761	607.224900	607.382009	607.539088	607.696136	607.853155	608.010143	608.167101	608.324029	608.480926	608.637793	608.794630	608.951437	609.108213	609.264959	609.421675	609.578361	609.735016	609.891642	610.048236	610.204801	610.361335	610.517839	610.674313	610.830756	610.987169	611.143552	611.299904	611.456226	611.612518	611.768780	611.925011	612.081211	612.237382	612.393522	612.549632	612.705711	612.861760	613.017779	613.173767	613.329725	613.485652	613.641549	613.797416	613.953252	614.109058	614.264834	614.420579	614.576293	614.731978	614.887632	615.043255	615.198848	615.354411	615.509943	615.665444	615.820916	615.976356	616.131767	616.287147	616.442496	616.597815	616.753103	616.908361	617.063589	617.218786	617.373952	617.529088	617.684194	617.839269	617.994313	618.149327	618.304311	618.459264	618.614186	618.769078	618.923939	619.078770	619.233570	619.388340	619.543079	619.697787	619.852465	620.007113	620.161730	620.316316	620.470872	620.625397	620.779891	620.934355	621.088788	621.243191	621.397563	621.551905	621.706216	621.860496	622.014745	622.168964	622.323153	622.477310	622.631437	622.785534	622.939599	623.093635	623.247639	623.401613	623.555556	623.709468	623.863350	624.017201	624.171021	624.324811	624.478570	624.632298	624.785995	624.939662	625.093298	625.246904	625.400478	625.554022	625.707535	625.861018	626.014469	626.167890	626.321280	626.474640	626.627969	626.781266	626.934533	627.087770	627.240975	627.394150	627.547294	627.700407	627.853490	628.006541	628.159562	628.312552	628.465511	628.618439	628.771337	628.924203	629.077039	629.229844	629.382618	629.535362	629.688074	629.840756	629.993406	630.146026	630.298615	630.451173	630.603700	630.756197	630.908662	631.061097	631.213500	631.365873	631.518215	631.670526	631.822806	631.975055	632.127273	632.279460	632.431616	632.583742	632.735836	632.887900	633.039932	633.191934	633.343904	633.495844	633.647752	633.799630	633.951477	634.103292	634.255077	634.406831	634.558554	634.710245	634.861906	635.013536	635.165134	635.316702	635.468239	635.619744	635.771219	635.922662	636.074075	636.225456	636.376807	636.528126	636.679414	636.830672	636.981898	637.133093	637.284257	637.435390	637.586491	637.737562	637.888602	638.039610	638.190588	638.341534	638.492449	638.643333	638.794186	638.945008	639.095799	639.246558	639.397287	639.547984	639.698650	639.849285	639.999889	640.150461	640.301003	640.451513	640.601992	640.752440	640.902857	641.053243	641.203597	641.353920	641.504212	641.654473	641.804702	641.954901	642.105068	642.255203	642.405308	642.555381	642.705424	642.855434	643.005414	643.155363	643.305280	643.455165	643.605020	643.754843	643.904635	644.054396	644.204126	644.353824	644.503491	644.653126	644.802731	644.952304	645.101845	645.251356	645.400835	645.550282	645.699699	645.849084	645.998438	646.147760	646.297051	646.446311	646.595539	646.744736	646.893901	647.043035	647.192138	647.341210	647.490250	647.639258	647.788236	647.937182	648.086096	648.234979	648.383831	648.532651	648.681440	648.830197	648.978923	649.127618	649.276281	649.424912	649.573512	649.722081	649.870618	650.019124	650.167599	650.316041	650.464453	650.612833	650.761181	650.909498	651.057784	651.206038	651.354260	651.502451	651.650610	651.798738	651.946835	652.094900	652.242933	652.390935	652.538905	652.686844	652.834751	652.982626	653.130471	653.278283	653.426064	653.573813	653.721531	653.869217	654.016872	654.164495	654.312087	654.459646	654.607175	654.754671	654.902136	655.049570	655.196972	655.344342	655.491680	655.638987	655.786262	655.933506	656.080718	656.227898	656.375047	656.522164	656.669250	656.816303	656.963325	657.110316	657.257274	657.404201	657.551097	657.697960	657.844792	657.991592	658.138361	658.285097	658.431802	658.578476	658.725117	658.871727	659.018305	659.164852	659.311366	659.457849	659.604300	659.750720	659.897107	660.043463	660.189787	660.336080	660.482340	660.628569	660.774766	660.920931	661.067064	661.213166	661.359235	661.505273	661.651279	661.797254	661.943196	662.089107	662.234986	662.380832	662.526648	662.672431	662.818182	662.963902	663.109589	663.255245	663.400869	663.546461	663.692021	663.837550	663.983046	664.128511	664.273943	664.419344	664.564713	664.710050	664.855354	665.000628	665.145869	665.291078	665.436255	665.581400	665.726514	665.871595	666.016645	666.161662	666.306648	666.451601	666.596523	666.741413	666.886270	667.031096	667.175890	667.320651	667.465381	667.610079	667.754744	667.899378	668.043980	668.188549	668.333087	668.477593	668.622066	668.766508	668.910917	669.055295	669.199640	669.343953	669.488234	669.632484	669.776701	669.920886	670.065039	670.209160	670.353248	670.497305	670.641330	670.785322	670.929283	671.073211	671.217107	671.360971	671.504803	671.648603	671.792371	671.936106	672.079810	672.223481	672.367120	672.510727	672.654302	672.797844	672.941355	673.084833	673.228279	673.371693	673.515075	673.658424	673.801742	673.945027	674.088280	674.231500	674.374689	674.517845	674.660969	674.804061	674.947121	675.090148	675.233143	675.376106	675.519037	675.661935	675.804801	675.947635	676.090437	676.233206	676.375943	676.518648	676.661320	676.803960	676.946568	677.089144	677.231687	677.374198	677.516677	677.659123	677.801537	677.943919	678.086268	678.228585	678.370870	678.513122	678.655342	678.797530	678.939685	679.081808	679.223899	679.365957	679.507983	679.649976	679.791937	679.933866	680.075762	680.217626	680.359457	680.501256	680.643023	680.784757	680.926459	681.068128	681.209765	681.351370	681.492942	681.634482	681.775989	681.917464	682.058906	682.200316	682.341693	682.483038	682.624350	682.765630	682.906878	683.048093	683.189275	683.330425	683.471542	683.612627	683.753680	683.894700	684.035687	684.176642	684.317564	684.458454	684.599311	684.740136	684.880928	685.021688	685.162415	685.303110	685.443772	685.584401	685.724998	685.865562	686.006094	686.146593	686.287059	686.427493	686.567894	686.708263	686.848599	686.988902	687.129173	687.269411	687.409617	687.549790	687.689930	687.830038	687.970113	688.110155	688.250165	688.390142	688.530086	688.669998	688.809877	688.949723	689.089537	689.229318	689.369066	689.508782	689.648465	689.788115	689.927733	690.067317	690.206869	690.346389	690.485875	690.625329	690.764750	690.904139	691.043494	691.182817	691.322107	691.461365	691.600589	691.739781	691.878940	692.018067	692.157160	692.296221	692.435249	692.574244	692.713206	692.852136	692.991033	693.129897	693.268728	693.407526	693.546292	693.685024	693.823724	693.962391	694.101025	694.239626	694.378195	694.516730	694.655233	694.793703	694.932140	695.070544	695.208915	695.347253	695.485559	695.623831	695.762071	695.900278	696.038452	696.176592	696.314700	696.452776	696.590818	696.728827	696.866803	697.004746	697.142657	697.280534	697.418379	697.556190	697.693969	697.831715	697.969427	698.107107	698.244754	698.382367	698.519948	698.657496	698.795010	698.932492	699.069941	699.207357	699.344739	699.482089	699.619406	699.756689	699.893940	700.031157	700.168342	700.305493	700.442612	700.579697	700.716749	700.853769	700.990755	701.127708	701.264628	701.401515	701.538369	701.675189	701.811977	701.948732	702.085453	702.222141	702.358797	702.495419	702.632008	702.768563	702.905086	703.041576	703.178032	703.314455	703.450846	703.587203	703.723526	703.859817	703.996074	704.132299	704.268490	704.404648	704.540773	704.676864	704.812923	704.948948	705.084940	705.220899	705.356824	705.492716	705.628576	705.764401	705.900194	706.035953	706.171680	706.307373	706.443032	706.578659	706.714252	706.849812	706.985338	707.120832	707.256292	707.391719	707.527112	707.662472	707.797799	707.933093	708.068353	708.203580	708.338774	708.473934	708.609062	708.744155	708.879216	709.014243	709.149237	709.284197	709.419124	709.554018	709.688878	709.823705	709.958499	710.093259	710.227986	710.362679	710.497339	710.631966	710.766559	710.901119	711.035646	711.170139	711.304599	711.439025	711.573418	711.707777	711.842103	711.976396	712.110655	712.244880	712.379073	712.513231	712.647357	712.781449	712.915507	713.049532	713.183523	713.317481	713.451406	713.585297	713.719154	713.852978	713.986769	714.120526	714.254249	714.387939	714.521596	714.655219	714.788808	714.922364	715.055886	715.189375	715.322831	715.456252	715.589640	715.722995	715.856316	715.989603	716.122857	716.256078	716.389264	716.522417	716.655537	716.788623	716.921675	717.054694	717.187679	717.320630	717.453548	717.586433	717.719283	717.852100	717.984884	718.117633	718.250349	718.383032	718.515681	718.648296	718.780877	718.913425	719.045939	719.178419	719.310866	719.443279	719.575659	719.708004	719.840316	719.972595	720.104839	720.237050	720.369227	720.501370	720.633480	720.765556	720.897598	721.029607	721.161582	721.293522	721.425430	721.557303	721.689143	721.820949	721.952721	722.084459	722.216164	722.347835	722.479472	722.611075	722.742644	722.874180	723.005682	723.137150	723.268584	723.399984	723.531351	723.662684	723.793983	723.925248	724.056479	724.187676	724.318840	724.449969	724.581065	724.712127	724.843155	724.974149	725.105109	725.236036	725.366928	725.497787	725.628612	725.759402	725.890159	726.020882	726.151571	726.282227	726.412848	726.543435	726.673988	
1	
